Unnamed: 0_x,Contact_ID,Source_Folder_x,Q1_Topic_Introduced_By,Q2_Price_Increase_Introduction,Q3_Renewal_Fee_Mentioned,Q4_Percentage_Price_Increase_Mentioned,Q5_Monetary_Price_Increase_Mentioned,Q6_Price_Range_Mentioned,Q7_Customer_Asked_For_Justification,Q10_Customer_Response,Q11_Desire_To_Cancel,Q12_Discount_Offered,Q14_Agent_Response_To_Cancel,Previous_Year_Price,Current_Year_Price,Unnamed: 0_y,Start_Date,Prospect Outcome,Prospect Status,Prospect Renewal Date,Renewal Month,Payment Method,Renewal Score at release,Proforma Membership Status,Anchor or Indie,Anchor Group,Proforma Approved Lists,Tenure (Years),Tenure Group,Band,Date Paid,Payment Timeframe,Payment Time Frame 2,Payment Time Frame 3,Total Net Paid,Starting Net,Auto Renewal - Proforma Release,Now on Auto Renewal,Process,Unnamed: 0,Source_Folder_y,Explicit_Competitor_Mention,Implied_Competitor_Mention,Explicit_Switching_Intent,Implied_Switching_Intent,Competitor_Names_Listed,Mentioned_Alcumus_Competitors
6474,565433347921,28_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6453,28_10_2024,No,No,No,No,COMP_NO,No
6475,565433351817,28_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6454,28_10_2024,No,No,No,No,COMP_NO,No
6476,565433370571,28_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,Not Discussed,Not Applicable,Not Applicable,5465.0,2024-10-28,Open,Renewal Proforma Sent,2024-10-24,2024-10-01,,23.5,Accredited,Independent,Independent,0.0,1.0,1,Band B,,,,,,599.0,1.0,0.0,process,6456,28_10_2024,No,No,No,No,COMP_NO,No
6477,565433382646,28_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,Yes,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6457,28_10_2024,No,No,No,No,COMP_NO,No
6478,565433384874,28_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,Not Discussed,Not Applicable,Not Applicable,2951.0,2024-10-28,Won,Renewed,2024-10-31,2024-10-01,CARD,24.5,In Progress,Anchored,1,1.0,2.0,2,Band B,2024-11-22 15:27:00.000,22.0,Within 1 Month After Renewal,Paid Late,596.25,684.0,0.0,1.0,process,6458,28_10_2024,No,Yes,No,No,COMP_NO,No
6479,565433443914,28_10_2024,Agent,"The price increase was introduced as part of the membership renewal discussion, with the agent mentioning a potential discount and additional services.",No,No,No,Not Discussed,No,Neutral,"Desired to Cancel (not explicitly stated, but the customer mentioned putting things on hold and potentially canceling the auto-renewal)",Yes,"The agent offered to keep the customer updated and provided information on how to cancel the auto-renewal, but did not attempt to retain them aggressively.",Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6460,28_10_2024,No,Yes,No,Yes,COMP_NO,No
6480,565433465215,28_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,2955.0,2024-10-28,Lost,Not Value for Money,2024-10-26,2024-10-01,,25.5,Accredited,Independent,Independent,0.0,4.0,4+,Band B,,,,,,599.0,0.0,0.0,process,6462,28_10_2024,No,No,No,No,COMP_NO,No
6481,565433480423,28_10_2024,Agent,"The agent mentioned a price increase during the renewal process, citing a discount that had been applied.","Yes, £534 plus VAT",No,No,Not Discussed,Yes,Neutral,Renewed,Yes,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6464,28_10_2024,No,No,No,No,COMP_NO,No
6482,565433484237,28_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6465,28_10_2024,No,No,No,No,COMP_NO,No
6483,565433488207,28_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6656,28_10_2024,No,No,No,No,COMP_NO,No
6484,565433499201,28_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6468,28_10_2024,No,No,No,No,COMP_NO,No
6485,565433514677,28_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6469,28_10_2024,No,No,No,No,COMP_NO,No
6486,565433515746,28_10_2024,Agent,"The agent mentioned the price increase in the context of the upcoming renewal, stating it's an auto-renewal with an attempt to take payment on the 21st of November.","No,",No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6470,28_10_2024,No,No,No,No,COMP_NO,No
6487,565433515810,28_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6471,28_10_2024,No,No,No,No,COMP_NO,No
6488,565433539882,28_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6473,28_10_2024,No,No,No,No,COMP_NO,No
6489,565433540874,28_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,2961.0,2024-10-28,Won,Renewed,2024-10-22,2024-10-01,BACS,27.5,Accredited,Anchored,3,3.0,4.0,4+,Band D,2024-10-29 00:00:00.000,7.0,Within 13 Days After Renewal,Paid Late,1279.0,1279.0,0.0,0.0,process,6474,28_10_2024,No,No,No,No,COMP_NO,No
6490,565433698312,29_10_2024,Agent,"The agent introduced the price increase by explaining that the current year's price is discounted, but next year's price may increase due to a percentage-based pricing system.","Yes, £406.80",No,No,Not Discussed,Yes,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6475,29_10_2024,No,No,No,No,COMP_NO,No
6491,565433740172,29_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Applicable,Not Applicable,Not Applicable,2967.0,2024-10-29,Won,Renewed,2024-10-29,2024-10-01,CARD,24.0,In Progress,Independent,Independent,0.0,6.0,4+,Band E,2024-10-29 09:20:51.667,0.0,On Renewal Date,Paid on Time,1469.0,1469.0,1.0,1.0,process,6477,29_10_2024,No,No,No,No,COMP_NO,No
6492,565433763898,29_10_2024,Agent,The price increase was introduced as part of the membership renewal process.,"Yes, £550",No,Yes,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6479,29_10_2024,No,No,No,No,COMP_NO,No
6493,565433780236,29_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,2974.0,2024-10-29,Won,Renewed,2024-10-29,2024-10-01,BACS,26.0,Accredited,Anchored,1,1.0,3.0,3,Band F2,2024-12-10 00:00:00.000,42.0,1-2 Months After Renewal,Paid Late,1089.5,1979.0,0.0,0.0,process,6480,29_10_2024,No,No,No,No,COMP_NO,No
6494,565433780314,29_10_2024,Not Discussed,Not Discussed,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6481,29_10_2024,No,No,No,No,COMP_NO,No
6495,565433784776,29_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,2977.0,2024-10-29,Won,Renewed,2024-10-29,2024-10-01,BACS,25.0,In Progress,Anchored,2,2.0,3.0,3,Band C2,2024-11-01 00:00:00.000,3.0,Within 13 Days After Renewal,Paid Late,949.0,949.0,0.0,0.0,process,6482,29_10_2024,No,No,No,No,COMP_NO,No
6496,565433784881,29_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,6312.0,2024-10-29,Won,Renewed,2024-10-30,2024-10-01,BACS,26.5,Accredited,Anchored,1,1.0,6.0,4+,Band D,2024-10-30 00:00:00.000,0.0,On Renewal Date,Paid on Time,1159.0,1159.0,0.0,0.0,process,6483,29_10_2024,No,No,No,No,COMP_NO,No
6497,565433795862,29_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6484,29_10_2024,No,Yes,No,Yes,COMP_NO,No
6498,565433798299,29_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,6198.0,2024-10-29,Won,Renewed,2024-10-16,2024-10-01,CARD,24.5,Accredited,Anchored,1,1.0,1.0,1,Band E,2024-10-30 14:38:20.977,14.0,Within 1 Month After Renewal,Paid Late,1469.0,1469.0,1.0,1.0,process,6671,29_10_2024,No,No,No,No,COMP_NO,No
6499,565433816185,29_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6673,29_10_2024,No,No,No,No,COMP_NO,No
6500,565433828513,29_10_2024,Agent,"The agent mentioned a new cost for the membership in an email sent by a colleague, Amy, and discussed it with the customer.",No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6487,29_10_2024,No,No,No,No,COMP_NO,No
6501,565433834444,29_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Positive,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6488,29_10_2024,No,No,No,No,COMP_NO,No
6502,565433835459,29_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6489,29_10_2024,No,No,No,No,COMP_NO,No
6503,565433854532,29_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,2994.0,2024-10-29,Lost,Do Not Work for Client,2024-10-18,2024-10-01,,28.0,Accredited,Anchored,3,3.0,8.0,4+,Band C1,,,,,,949.0,0.0,0.0,process,6490,29_10_2024,No,No,No,No,COMP_NO,No
6504,565433884581,29_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6491,29_10_2024,No,No,No,No,COMP_NO,No
6505,565433886221,29_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,2998.0,2024-10-29,Lost,Do Not Work for Client,2024-10-10,2024-10-01,,22.0,Member Only,Anchored,2,2.0,1.0,1,Band B,,,,,,684.0,0.0,0.0,process,6677,29_10_2024,No,No,No,No,COMP_NO,No
6506,565433906286,29_10_2024,Customer,The customer noticed the price increase on the website and mentioned it to the agent.,"Yes, £718.80",No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6492,29_10_2024,No,No,No,No,COMP_NO,No
6507,565433920577,29_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6493,29_10_2024,No,No,No,No,COMP_NO,No
6508,565433939212,29_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,5715.0,2024-10-29,Won,Renewed,2024-10-26,2024-10-01,CARD,27.5,Accredited,Anchored,4-9,4.0,4.0,4+,Band C2,2024-10-29 16:08:33.127,3.0,Within 13 Days After Renewal,Paid Late,949.0,949.0,0.0,1.0,process,6494,29_10_2024,No,No,No,No,COMP_NO,No
6509,565433967476,29_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6685,29_10_2024,No,No,No,No,COMP_NO,No
6510,564071171992,07_10_2024,Agent,"The agent introduced the price increase by mentioning that the customer had been given a 15% discount by Steve, and offered to keep the price the same if the customer was interested in doing the full accreditation with them.","Yes, £0 (no specific amount mentioned, but the agent offered to keep the price the same)",No,No,Not Discussed,Yes,Neutral,Renewed,Yes,Not Discussed,Not Applicable,Not Applicable,6499.0,2024-10-07,Won,Renewed,2024-10-19,2024-10-01,BACS,28.0,Accredited,Anchored,10+,21.0,15.0,4+,Band F1,2024-10-04 00:00:00.000,-15.0,Within 1 Month Prior to Renewal,Paid Early,1737.65,2009.0,0.0,0.0,process,6495,07_10_2024,No,Yes,No,No,COMP_AC,Yes
6511,564071463818,07_10_2024,Agent,"The price increase was introduced as part of the membership renewal discussion, specifically when the agent mentioned the need for payment and the customer inquired about the price.",No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Applicable,Not Applicable,Not Applicable,727.0,2024-10-07,Won,Renewed,2024-10-06,2024-10-01,BACS,25.5,Accredited,Anchored,3,3.0,1.0,1,Band D,2024-10-06 00:00:00.000,0.0,On Renewal Date,Paid on Time,1279.0,1309.0,0.0,0.0,process,6496,07_10_2024,No,No,No,No,COMP_NO,No
6512,564232640678,07_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6498,07_10_2024,No,No,No,No,COMP_NO,No
6513,564232644553,07_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,760.0,2024-10-07,Won,Renewed,2024-10-20,2024-10-01,CARD,25.0,Accredited,Independent,Independent,0.0,2.0,2,Band D,2024-10-17 13:24:29.790,-3.0,Within 13 Days Prior to Renewal,Paid Early,1279.0,1279.0,0.0,1.0,process,6499,07_10_2024,Yes,No,No,No,COMP_SA,Yes
6514,564232764048,07_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6500,07_10_2024,No,No,No,No,COMP_NO,No
6515,564232764555,07_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,4595.0,2024-10-07,Won,Renewed,2024-10-14,2024-10-01,WORLD PAY,24.5,In Progress,Anchored,1,1.0,2.0,2,Band B,2024-10-07 09:33:11.407,-7.0,Within 13 Days Prior to Renewal,Paid Early,599.0,599.0,1.0,1.0,process,6501,07_10_2024,No,No,No,No,COMP_NO,No
6516,564232841091,07_10_2024,Agent,"The agent introduced the price increase by stating that the original price was £600, but they were able to reduce it to £387 plus VAT the previous year, and this year they could offer £449 plus VAT.","Yes, £449",No,Yes,£600 to £449,Yes,Neutral,Renewed,Yes,Not Discussed,£600,£449,,,,,,,,,,,,,,,,,,,,,,,,,6503,07_10_2024,No,Yes,No,No,COMP_NR,Yes
6517,564233136483,08_10_2024,Customer,"The customer mentioned the price rise, stating they couldn't afford it and it's been increasing every year.","Yes, £820 (original price before discount), £491 (price paid last year), £599 (new price after removing Premier package)",No,Yes,£491 to £820,Yes,Negative,Renewed,No,Not Discussed,£491,£820,5528.0,2024-10-08,Won,Renewed,2024-10-08,2024-10-01,WORLD PAY,28.0,Accredited,Anchored,3,3.0,11.0,4+,Band B,2024-10-08 10:38:46.317,0.0,On Renewal Date,Paid on Time,599.0,704.0,0.0,1.0,process,6504,08_10_2024,No,Yes,No,Yes,COMP_NO,No
6518,564233221340,08_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,815.0,2024-10-08,Won,Renewed,2024-10-20,2024-10-01,BACS,24.0,Member Only,Anchored,1,1.0,15.0,4+,Band E,2024-10-28 00:00:00.000,8.0,Within 13 Days After Renewal,Paid Late,1499.0,1499.0,0.0,0.0,process,6507,08_10_2024,No,No,No,No,COMP_NO,No
6519,564233233568,08_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6508,08_10_2024,No,No,No,No,COMP_NO,No
6520,564233236373,08_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6509,08_10_2024,No,No,No,No,COMP_NO,No
6521,564233239655,08_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6510,08_10_2024,No,No,No,No,COMP_NO,No
6522,564233282222,08_10_2024,Agent,"The price increase was introduced as a standard renewal fee, with the agent mentioning that the customer has been with them for 21 years and the price should be getting cheaper.","Yes, £969",No,Yes,Not Discussed,Yes,Negative,Desired to Cancel,Yes,"The agent attempted to retain the customer by offering a potential discount, mentioning a possible 10% discount.",Not Applicable,Not Applicable,4931.0,2024-10-08,Won,Renewed,2024-10-08,2024-10-01,BACS,24.0,Member Only,Anchored,1,1.0,21.0,4+,Band C1,2024-10-08 00:00:00.000,0.0,On Renewal Date,Paid on Time,732.6,799.0,0.0,0.0,process,6511,08_10_2024,No,Yes,No,Yes,COMP_CH,Yes
6523,564233293080,08_10_2024,Agent,The price increase was introduced as a new renewal fee amount.,"Yes, £599 plus VAT",No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,6214.0,2024-10-08,Won,Renewed,2024-10-16,2024-10-01,WORLD PAY,27.5,Accredited,Anchored,2,2.0,21.0,4+,Band B,2024-10-08 11:43:25.643,-8.0,Within 13 Days Prior to Renewal,Paid Early,599.0,599.0,1.0,1.0,process,6513,08_10_2024,No,Yes,No,No,COMP_CH,Yes
6524,564233293272,08_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6514,08_10_2024,No,No,No,No,COMP_NO,No
6525,564233324513,08_10_2024,Customer,"The customer mentioned that the price had ""inflated considerably"" and they had asked for justification but hadn't received any.","Yes, £1309 (initially mentioned as ""a £1,000 increase"")",No,Yes,£826 to £1309,Yes,Negative,Renewed (after negotiation),No,Not Applicable,£826,£1309,,,,,,,,,,,,,,,,,,,,,,,,,6516,08_10_2024,No,Yes,No,Yes,COMP_NO,No
6526,564233391403,08_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,836.0,2024-10-08,Won,Application and Money In,2024-10-08,2024-10-01,BACS,26.5,In Progress,Anchored,4-9,8.0,12.0,4+,Band F1,2024-10-17 00:00:00.000,9.0,Within 13 Days After Renewal,Paid Late,1849.0,1849.0,0.0,0.0,process,6517,08_10_2024,No,No,No,No,COMP_NO,No
6527,564233401957,08_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,6303.0,2024-10-08,Won,Renewed,2024-10-09,2024-10-01,BACS,28.0,Accredited,Anchored,10+,16.0,21.0,4+,Group,2024-10-17 00:00:00.000,8.0,Within 13 Days After Renewal,Paid Late,3838.0,3838.0,0.0,0.0,process,6519,08_10_2024,No,No,No,No,COMP_NO,No
6528,564233408594,08_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6520,08_10_2024,No,No,No,No,COMP_NO,No
6529,564233408660,08_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6521,08_10_2024,No,No,No,No,COMP_NO,No
6530,564233415163,08_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,843.0,2024-10-08,Won,Renewed,2024-10-09,2024-10-01,BACS,27.5,Accredited,Anchored,2,2.0,11.0,4+,Band D,2024-10-04 00:00:00.000,-5.0,Within 13 Days Prior to Renewal,Paid Early,1159.0,1159.0,0.0,0.0,process,6523,08_10_2024,No,No,No,No,COMP_NO,No
6531,564233417757,08_10_2024,Agent,The agent introduced the price increase by stating the new renewal fee amount.,"Yes, £1,138.80",No,Yes,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,4640.0,2024-10-08,Won,Renewed,2024-10-31,2024-10-01,WORLD PAY,27.5,Accredited,Anchored,2,2.0,8.0,4+,Band C2,2024-10-08 13:05:22.110,-23.0,Within 1 Month Prior to Renewal,Paid Early,949.0,949.0,0.0,1.0,process,6524,08_10_2024,No,No,No,No,COMP_NO,No
6532,564233456836,08_10_2024,Agent,"The price increase was introduced as part of the terms and conditions, specifically mentioning the new total cost.","Yes, £478.80",No,No,Not Discussed,No,Neutral,Renewed,No,Not Applicable,Not Applicable,Not Applicable,6674.0,2024-10-08,Won,Renewed,2024-10-05,2024-10-01,WORLD PAY,27.0,Accredited,Anchored,1,1.0,7.0,4+,Band A,2024-10-08 13:37:58.407,3.0,Within 13 Days After Renewal,Paid Late,399.0,399.0,0.0,1.0,process,6528,08_10_2024,No,No,No,No,COMP_NO,No
6533,564233482699,08_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,4831.0,2024-10-08,Won,Renewed,2024-10-21,2024-10-01,BACS,27.0,Accredited,Anchored,1,1.0,10.0,4+,Band C1,2024-10-18 00:00:00.000,-3.0,Within 13 Days Prior to Renewal,Paid Early,799.0,799.0,0.0,0.0,process,6530,08_10_2024,No,No,No,No,COMP_NO,No
6534,564233593445,08_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,6533,08_10_2024,No,No,No,No,COMP_NO,No
6535,564233594534,08_10_2024,Agent,The price increase was introduced as part of the membership renewal process.,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,858.0,2024-10-08,Won,Renewed,2024-10-26,2024-10-01,CARD,28.0,Accredited,Anchored,3,3.0,7.0,4+,Band D,2024-10-26 04:00:29.297,0.0,On Renewal Date,Paid on Time,1279.0,1279.0,1.0,1.0,process,6534,08_10_2024,No,No,No,No,COMP_NO,No
6536,564233606130,08_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,4379.0,2024-10-08,Won,Renewed,2024-10-21,2024-10-01,BACS,27.5,Accredited,Anchored,2,2.0,17.0,4+,Band D,2024-10-08 00:00:00.000,-13.0,Within 13 Days Prior to Renewal,Paid Early,1279.0,1279.0,0.0,0.0,process,6535,08_10_2024,No,No,No,No,COMP_NO,No
